LAP,pkt_type,status,channel,clkn_high,clk100ns,rssi_max,rssi_min,rssi_avg,rssi_count,timestamp,signal
d173cb,0,28,65,16,1056162794,11,-45,0,40,2020-07-02 17:33:50.847828,-45.9
d173cb,0,60,13,16,1067213967,8,-16,0,41,2020-07-02 17:33:51.961107,-48.6
198d9c,0,28,19,16,1073297739,-40,-46,0,41,2020-07-02 17:33:52.570588,-91.8
d173cb,0,28,52,16,1090676292,10,-46,0,40,2020-07-02 17:33:54.310852,-46.8
2a7f3f,0,28,21,16,1138791864,-2,-31,0,41,2020-07-02 17:33:59.119629,-57.6
d173cb,0,28,40,16,1141837690,3,-43,0,41,2020-07-02 17:33:59.422754,-53.1
d173cb,0,28,74,16,1144089036,17,-51,0,41,2020-07-02 17:33:59.644130,-40.5
d173cb,0,28,14,16,1147362710,7,-39,0,41,2020-07-02 17:33:59.975133,-49.5
5120d1,0,60,73,16,1158810966,-12,-45,0,41,2020-07-02 17:34:01.124391,-66.6
4b7560,0,28,46,16,1179378939,-13,-32,0,41,2020-07-02 17:34:03.173775,-67.5
d173cb,0,28,35,16,1184125963,7,-45,0,40,2020-07-02 17:34:03.647159,-49.5
d173cb,0,28,38,16,1203049086,6,-42,0,41,2020-07-02 17:34:05.546915,-50.4
d173cb,0,28,65,16,1214087756,7,-40,0,41,2020-07-02 17:34:06.642796,-49.5
d173cb,0,28,68,16,1232998638,4,-45,0,41,2020-07-02 17:34:08.541058,-52.2
d173cb,0,28,16,16,1244200503,17,-45,0,41,2020-07-02 17:34:09.652940,-40.5
d173cb,0,28,53,16,1265287732,7,-46,0,40,2020-07-02 17:34:11.773078,-49.5
d173cb,0,28,39,16,1283074206,9,-40,0,41,2020-07-02 17:34:13.550837,-47.7
2a7f3f,0,28,13,16,1288628310,-3,-36,0,41,2020-07-02 17:34:14.105341,-58.5
d173cb,0,28,15,16,1322022298,-2,-47,0,40,2020-07-02 17:34:17.438112,-57.6
d173cb,0,28,55,16,1362085118,2,-46,0,40,2020-07-02 17:34:21.444134,-54.0
d173cb,0,28,57,16,1364347354,4,-45,0,41,2020-07-02 17:34:21.670138,-52.2
d173cb,0,28,67,16,1374347702,15,-48,0,41,2020-07-02 17:34:22.677142,-42.3
d173cb,0,28,44,16,1398747061,5,-40,0,40,2020-07-02 17:34:25.109657,-51.3
d173cb,0,28,16,16,1402122110,-10,-42,0,41,2020-07-02 17:34:25.447284,-64.8
d173cb,0,28,52,16,1406559677,13,-44,0,40,2020-07-02 17:34:25.897911,-44.1
d173cb,0,28,6,16,1455534242,4,-42,0,40,2020-07-02 17:34:30.796192,-52.2
cfb696,0,28,70,16,1456220553,-28,-42,0,42,2020-07-02 17:34:30.872191,-81.0
cfb696,0,28,58,16,1475709496,-26,-45,0,41,2020-07-02 17:34:32.814328,-79.2
d173cb,0,28,34,16,1483357342,5,-44,0,41,2020-07-02 17:34:33.581082,-51.3
cfb696,0,28,44,16,1493356553,-22,-42,0,40,2020-07-02 17:34:34.574087,-75.6
ff48e6,0,28,1,16,1497633320,-9,-44,0,40,2020-07-02 17:34:34.993717,-63.9
d4bebb,0,28,37,16,1502247218,-39,-45,0,41,2020-07-02 17:34:35.463969,-90.9
cfb696,0,28,32,16,1513141814,-21,-46,0,41,2020-07-02 17:34:36.555600,-74.7
4b7560,0,28,70,16,1519374096,-24,-42,0,41,2020-07-02 17:34:37.180228,-77.4
d173cb,0,28,40,16,1521150624,-8,-44,0,40,2020-07-02 17:34:37.359855,-63.0
d173cb,0,28,39,16,1535620162,9,-38,0,42,2020-07-02 17:34:38.803989,-47.7
d173cb,0,28,15,16,1543471463,-5,-41,0,41,2020-07-02 17:34:39.586119,-60.3
d173cb,0,28,18,16,1562278150,2,-47,0,40,2020-07-02 17:34:41.454879,-54.0
d173cb,0,28,2,16,1577875106,0,-46,0,41,2020-07-02 17:34:43.028140,-55.8
b2241f,0,28,36,16,1580299179,-40,-44,0,41,2020-07-02 17:34:43.273765,-91.8
d173cb,0,28,27,16,1586820038,8,-41,0,41,2020-07-02 17:34:43.919519,-48.6
d173cb,0,28,20,16,1595756177,9,-43,0,41,2020-07-02 17:34:44.818715,-47.7
d173cb,0,28,27,16,1650231050,3,-45,0,40,2020-07-02 17:34:50.261681,-53.1
d173cb,0,28,5,16,1691395473,7,-38,0,41,2020-07-02 17:34:54.382080,-49.5
d173cb,0,28,35,16,1721470332,7,-45,0,41,2020-07-02 17:34:57.383598,-49.5
1ed80c,0,28,60,16,1730611568,-42,-46,0,41,2020-07-02 17:34:58.303112,-93.6
5e59e8,0,60,27,16,1744803833,-37,-45,0,41,2020-07-02 17:34:59.712612,-89.1
d173cb,0,28,29,16,1746994160,16,-51,0,40,2020-07-02 17:34:59.936365,-41.4
879280,0,28,48,16,1750232232,-41,-48,0,40,2020-07-02 17:35:00.259130,-92.7
d173cb,0,28,71,16,1820478767,8,-47,0,40,2020-07-02 17:35:07.289532,-48.6
d173cb,0,28,12,16,1840466032,13,-41,0,40,2020-07-02 17:35:09.286294,-44.1
d173cb,0,28,48,16,1844843717,18,-47,0,41,2020-07-02 17:35:09.718672,-39.6
d173cb,0,28,77,16,1858229215,15,-39,0,40,2020-07-02 17:35:11.063805,-42.3
d173cb,0,28,6,16,1866018528,9,-41,0,40,2020-07-02 17:35:11.845458,-47.7
d173cb,0,28,42,16,1933871362,4,-44,0,41,2020-07-02 17:35:18.624351,-52.2
d173cb,0,28,77,16,1952842228,19,-44,0,41,2020-07-02 17:35:20.531736,-38.7
d173cb,0,28,54,16,1977314536,9,-36,0,40,2020-07-02 17:35:22.975625,-47.7
d173cb,0,28,76,16,1999540994,20,-44,0,40,2020-07-02 17:35:25.191141,-37.8
d173cb,0,28,15,16,2017297913,7,-45,0,41,2020-07-02 17:35:26.964025,-49.5
d173cb,0,28,6,16,2024040318,15,-48,0,41,2020-07-02 17:35:27.650277,-42.3
d173cb,0,28,45,16,2047352962,5,-48,0,40,2020-07-02 17:35:29.978417,-51.3
d173cb,0,28,38,16,2056228564,-1,-34,0,41,2020-07-02 17:35:30.864797,-56.7
d173cb,0,28,12,16,2061865730,-7,-43,0,41,2020-07-02 17:35:31.426925,-62.1
d173cb,0,28,22,16,2071789439,5,-39,0,41,2020-07-02 17:35:32.421181,-51.3
d173cb,0,28,44,16,2125275413,18,-40,0,41,2020-07-02 17:35:37.763964,-39.6
2a7f3f,0,28,60,16,2141402273,4,-43,0,41,2020-07-02 17:35:39.384849,-52.2
d173cb,0,28,4,16,2148588496,-2,-45,0,41,2020-07-02 17:35:40.101477,-57.6
d173cb,0,28,23,16,2151938260,3,-42,0,40,2020-07-02 17:35:40.433729,-53.1
d173cb,0,60,12,16,2156413542,8,-44,0,41,2020-07-02 17:35:40.886357,-48.6
d173cb,0,28,7,16,2167483084,5,-46,0,40,2020-07-02 17:35:41.991117,-51.3
d173cb,0,28,54,16,2198626443,7,-38,0,42,2020-07-02 17:35:45.106507,-49.5
d173cb,0,28,11,16,2203063850,5,-41,0,41,2020-07-02 17:35:45.549510,-51.3
5fbbb4,0,28,4,16,2211764102,-40,-45,0,41,2020-07-02 17:35:46.421267,-91.8
d173cb,0,28,72,16,2216475238,4,-44,0,40,2020-07-02 17:35:46.885519,-52.2
d173cb,0,28,74,16,2218737600,7,-45,0,40,2020-07-02 17:35:47.112394,-49.5
d173cb,0,28,50,16,2257638228,13,-46,0,40,2020-07-02 17:35:50.997918,-44.1
d173cb,0,28,69,16,2260912527,8,-44,0,41,2020-07-02 17:35:51.334669,-48.6
d173cb,0,28,27,16,2282150432,-16,-44,0,40,2020-07-02 17:35:53.453933,-70.2
d173cb,0,28,11,16,2297674780,6,-45,0,41,2020-07-02 17:35:55.004068,-50.4
d173cb,0,28,57,16,2312113272,11,-49,0,41,2020-07-02 17:35:56.449580,-45.9
d173cb,0,28,48,16,2318875302,7,-51,0,40,2020-07-02 17:35:57.121828,-49.5
d173cb,0,28,44,16,2346622842,15,-8,0,41,2020-07-02 17:35:59.907473,-42.3
d173cb,0,28,52,16,2417862144,9,-45,0,41,2020-07-02 17:36:07.027894,-47.7
2a7f3f,0,28,21,16,2434364879,-1,-45,0,41,2020-07-02 17:36:08.680523,-56.7
d173cb,0,28,72,16,2437859661,1,-44,0,40,2020-07-02 17:36:09.027028,-54.9
c0031a,0,28,16,16,2445089738,-39,-45,0,41,2020-07-02 17:36:09.742403,-90.9
d173cb,0,28,37,16,2450147025,3,-41,0,40,2020-07-02 17:36:10.258975,-53.1
d173cb,0,28,77,16,2490111560,5,-43,0,41,2020-07-02 17:36:14.255931,-51.3
d173cb,0,28,53,16,2497935410,3,-44,0,41,2020-07-02 17:36:15.038185,-53.1
d173cb,0,28,29,16,2536909267,13,-45,0,41,2020-07-02 17:36:18.937083,-44.1
d173cb,0,60,46,16,2538009048,6,-34,0,40,2020-07-02 17:36:19.051959,-50.4
d173cb,0,28,22,16,2545708589,7,-40,0,41,2020-07-02 17:36:19.815092,-49.5
4b7560,0,28,4,16,2559355332,-16,-46,0,41,2020-07-02 17:36:21.179972,-70.2
4b7560,0,28,68,16,2591860763,-14,-45,0,40,2020-07-02 17:36:24.432135,-68.4
d173cb,0,28,3,16,2605820093,4,-38,0,40,2020-07-02 17:36:25.823250,-52.2
2a7f3f,0,28,75,16,2614794602,8,-46,0,40,2020-07-02 17:36:26.724255,-48.6
d173cb,0,60,21,16,2623608794,-8,-45,0,41,2020-07-02 17:36:27.604512,-63.0
2a7f3f,0,28,69,16,2640224149,4,-45,0,41,2020-07-02 17:36:29.264520,-52.2
d173cb,0,28,21,16,2687058872,0,-43,0,40,2020-07-02 17:36:33.950299,-55.8
d173cb,0,28,38,16,2688146523,3,-40,0,40,2020-07-02 17:36:34.064049,-53.1
2a7f3f,0,28,72,16,2690682037,6,-46,0,41,2020-07-02 17:36:34.307675,-50.4
d173cb,0,28,57,16,2691532268,12,-24,0,40,2020-07-02 17:36:34.399301,-45.0
d173cb,0,28,29,16,2694871343,7,-46,0,40,2020-07-02 17:36:34.726927,-49.5
2a7f3f,0,28,77,16,2711337539,-2,-44,0,41,2020-07-02 17:36:36.375687,-57.6
d173cb,0,28,33,16,2730433786,3,-46,0,41,2020-07-02 17:36:38.277100,-53.1
4b7560,0,28,50,16,2731853838,-12,-36,0,40,2020-07-02 17:36:38.423449,-66.6
d173cb,0,28,55,16,2752731360,2,-45,0,41,2020-07-02 17:36:40.513212,-54.0
d173cb,0,28,72,16,2753858910,1,-48,0,40,2020-07-02 17:36:40.637031,-54.9
4b7560,0,28,46,16,2759352246,-5,-33,0,41,2020-07-02 17:36:41.177841,-60.3
d173cb,0,28,47,16,2776068313,3,-44,0,41,2020-07-02 17:36:42.844940,-53.1
2a7f3f,0,28,53,16,2782316437,-14,-41,0,41,2020-07-02 17:36:43.475480,-68.4
d173cb,0,28,23,16,2783821246,6,-44,0,41,2020-07-02 17:36:43.629106,-50.4
b7f0f4,0,28,78,16,2791457012,-22,-34,0,41,2020-07-02 17:36:44.388236,-75.6
0771b0,0,28,4,16,2812245594,-40,-46,0,40,2020-07-02 17:36:46.467874,-91.8
d173cb,0,28,38,16,2846112942,-11,-42,0,41,2020-07-02 17:36:49.855517,-65.7
d173cb,0,28,12,16,2851670334,-8,-45,0,41,2020-07-02 17:36:50.409397,-63.0
4b7560,0,28,56,16,2864356966,-19,-45,0,40,2020-07-02 17:36:51.682279,-72.9
d173cb,0,28,6,16,2877267509,1,-41,0,40,2020-07-02 17:36:52.971286,-54.9
85af63,0,28,49,16,2904545164,-31,-45,0,41,2020-07-02 17:36:55.700552,-83.7
d173cb,0,28,33,16,2951817082,3,-35,0,41,2020-07-02 17:37:00.418580,-53.1
29ddea,0,28,24,16,2958622859,-38,-45,0,40,2020-07-02 17:37:01.104084,-90.0
4b7560,0,28,64,16,2966857442,-21,-44,0,40,2020-07-02 17:37:01.928115,-74.7
d173cb,0,28,21,16,3002947631,2,-44,0,40,2020-07-02 17:37:05.539985,-54.0
d173cb,0,28,75,16,3025305638,-5,-43,0,40,2020-07-02 17:37:07.778132,-60.3
d173cb,0,28,77,16,3027435729,-14,-45,0,41,2020-07-02 17:37:07.996376,-68.4
d173cb,0,28,16,16,3045304683,-2,-46,0,40,2020-07-02 17:37:09.771145,-57.6
d173cb,0,28,69,16,3050866841,3,-46,0,41,2020-07-02 17:37:10.328140,-53.1
4b7560,0,28,54,16,3051849432,-13,-41,0,41,2020-07-02 17:37:10.431767,-67.5
2a7f3f,0,28,73,16,3055195632,-6,-45,0,41,2020-07-02 17:37:10.764642,-61.2
d173cb,0,28,19,16,3064180376,-14,-45,0,40,2020-07-02 17:37:11.663647,-68.4
d173cb,0,28,55,16,3068654509,-1,-30,0,41,2020-07-02 17:37:12.106524,-56.7
d173cb,0,28,75,16,3088617318,-10,-45,0,41,2020-07-02 17:37:14.104412,-64.8
4b7560,0,28,60,16,3089383738,-10,-48,0,41,2020-07-02 17:37:14.188544,-64.8
d173cb,0,28,36,16,3128727753,7,-35,0,41,2020-07-02 17:37:18.116560,-49.5
4b7560,0,28,55,16,3131853666,-19,-45,0,41,2020-07-02 17:37:18.425563,-72.9
2a7f3f,0,28,16,16,3140067738,11,-53,0,41,2020-07-02 17:37:19.242317,-45.9
d173cb,0,28,37,16,3145416546,5,-44,0,41,2020-07-02 17:37:19.784573,-51.3
449c68,0,28,1,16,3172564913,-29,-44,0,41,2020-07-02 17:37:22.493465,-81.9
d173cb,0,28,53,16,3224425659,7,-45,0,41,2020-07-02 17:37:27.687869,-49.5
d173cb,0,28,72,16,3227707725,3,-46,0,40,2020-07-02 17:37:28.013869,-53.1
2a7f3f,0,28,7,16,3273360879,1,-46,0,41,2020-07-02 17:37:32.581647,-54.9
d173cb,0,60,18,17,23208883,1,-46,0,40,2020-07-02 17:37:35.234543,-54.9
d173cb,0,28,37,17,26615358,-6,-45,0,40,2020-07-02 17:37:35.591665,-61.2
d173cb,0,28,54,17,27738647,7,-44,0,41,2020-07-02 17:37:35.706666,-49.5
d173cb,0,28,68,17,73263550,1,-50,0,41,2020-07-02 17:37:40.249817,-54.9
d173cb,0,28,42,17,78864141,-1,-39,0,40,2020-07-02 17:37:40.807825,-56.7
d173cb,0,28,19,17,103308257,0,-45,0,41,2020-07-02 17:37:43.254960,-55.8
d173cb,0,28,55,17,107789348,5,-45,0,40,2020-07-02 17:37:43.698165,-51.3
4b7560,0,28,1,17,180044174,-10,-44,0,40,2020-07-02 17:37:50.922755,-64.8
d173cb,0,28,20,17,183382455,-12,-45,0,40,2020-07-02 17:37:51.263507,-66.6
2a7f3f,0,28,13,17,192394067,-6,-43,0,41,2020-07-02 17:37:52.165270,-61.2
2a7f3f,0,28,17,17,196382763,1,-48,0,41,2020-07-02 17:37:52.560514,-54.9
d173cb,0,28,14,17,209047989,-1,-34,0,40,2020-07-02 17:37:53.825898,-56.7
d173cb,0,28,5,17,215737064,9,-44,0,41,2020-07-02 17:37:54.495893,-47.7
d173cb,0,28,68,17,231297926,5,-46,0,41,2020-07-02 17:37:56.055662,-51.3
d173cb,0,28,18,17,244611597,-2,-44,0,40,2020-07-02 17:37:57.378919,-57.6
d173cb,0,28,38,17,264610447,5,-38,0,41,2020-07-02 17:37:59.384305,-51.3
d173cb,0,28,77,17,382574179,1,-45,0,41,2020-07-02 17:38:11.182755,-54.9
476df4,0,28,52,17,405056541,-40,-44,0,40,2020-07-02 17:38:13.430765,-91.8
d173cb,0,28,71,17,408098298,5,-44,0,41,2020-07-02 17:38:13.733142,-51.3
2a7f3f,0,28,56,17,409120752,7,-45,0,40,2020-07-02 17:38:13.842767,-49.5
d173cb,0,28,73,17,410340378,2,-46,0,41,2020-07-02 17:38:13.966642,-54.0
d173cb,0,28,48,17,432570471,7,-46,0,40,2020-07-02 17:38:16.177530,-49.5
d173cb,0,28,22,17,438140386,1,-44,0,41,2020-07-02 17:38:16.739659,-54.9
2a7f3f,0,28,11,17,442871609,1,-47,0,41,2020-07-02 17:38:17.205912,-54.9
2a7f3f,0,60,48,17,495607798,1,-44,0,42,2020-07-02 17:38:22.481818,-54.9
d173cb,0,28,3,17,498215539,-14,-44,0,41,2020-07-02 17:38:22.738569,-68.4
d173cb,0,28,73,17,504932269,-1,-43,0,41,2020-07-02 17:38:23.418453,-56.7
d173cb,0,28,47,17,510532708,1,-38,0,40,2020-07-02 17:38:23.973328,-54.9
d173cb,0,28,76,17,523809794,6,-46,0,40,2020-07-02 17:38:25.305959,-50.4
d173cb,0,28,48,17,527221506,2,-45,0,41,2020-07-02 17:38:25.639963,-54.0
4b7560,0,28,52,17,531294388,-9,-44,0,41,2020-07-02 17:38:26.056135,-63.9
2a7f3f,0,28,73,17,568351150,3,-45,0,41,2020-07-02 17:38:29.762236,-53.1
d173cb,0,28,72,17,582857023,2,-48,0,40,2020-07-02 17:38:31.206870,-54.0
2a7f3f,0,28,14,17,588389152,-1,-36,0,41,2020-07-02 17:38:31.763128,-56.7
4b7560,0,28,56,17,598794495,-9,-45,0,40,2020-07-02 17:38:32.805130,-63.9
d173cb,0,28,44,17,618357072,-11,-44,0,41,2020-07-02 17:38:34.759642,-65.7
d173cb,0,28,18,17,623925902,-6,-37,0,40,2020-07-02 17:38:35.310519,-61.2
d173cb,0,28,44,17,649618488,-9,-44,0,41,2020-07-02 17:38:37.886909,-63.9
d173cb,0,28,46,17,651732980,5,-33,0,40,2020-07-02 17:38:38.103911,-51.3
d173cb,0,28,10,17,710718861,7,-45,0,40,2020-07-02 17:38:43.992947,-49.5
d173cb,0,28,67,17,751917036,-11,-46,0,41,2020-07-02 17:38:48.117721,-65.7
d173cb,0,28,49,17,765256934,1,-45,0,40,2020-07-02 17:38:49.450483,-54.9
8f4cb6,0,28,12,17,775937667,-13,-45,0,40,2020-07-02 17:38:50.521112,-67.5
d173cb,0,28,43,17,790853432,-7,-44,0,40,2020-07-02 17:38:52.009494,-62.1
d173cb,0,28,36,17,799730472,3,-44,0,41,2020-07-02 17:38:52.899249,-53.1
cfb696,0,28,78,17,810334584,-20,-36,0,41,2020-07-02 17:38:53.956381,-73.8
d173cb,0,28,39,17,818641539,0,-43,0,40,2020-07-02 17:38:54.790137,-55.8
cfb696,0,28,24,17,819456076,-28,-44,0,40,2020-07-02 17:38:54.877386,-81.0
cfb696,0,28,56,17,819681297,-3,-44,0,40,2020-07-02 17:38:54.907138,-58.5
cfb696,0,28,40,17,835566478,-27,-44,0,40,2020-07-02 17:38:56.476521,-80.1
cfb696,0,28,74,17,837782437,-26,-45,0,41,2020-07-02 17:38:56.700272,-79.2
d173cb,0,28,33,17,844242320,0,-41,0,41,2020-07-02 17:38:57.338404,-55.8
8f4cb6,0,28,5,17,847937021,-14,-44,0,41,2020-07-02 17:38:57.717153,-68.4
d173cb,0,28,77,17,856471909,-11,-47,0,40,2020-07-02 17:38:58.572658,-65.7
d173cb,0,28,54,17,881004128,-10,-41,0,41,2020-07-02 17:39:01.023798,-64.8
d173cb,0,28,71,17,882055656,5,-45,0,40,2020-07-02 17:39:01.135058,-51.3
d173cb,0,28,50,17,908734199,-14,-44,0,41,2020-07-02 17:39:03.788814,-68.4
d173cb,0,28,41,17,915442202,-2,-46,0,41,2020-07-02 17:39:04.469443,-57.6
ff48e6,0,60,34,17,924005194,-11,-46,0,40,2020-07-02 17:39:05.327574,-65.7
d173cb,0,28,42,17,932167097,5,-37,0,40,2020-07-02 17:39:06.135453,-51.3
b7f0f4,0,28,29,17,935056299,-29,-45,0,40,2020-07-02 17:39:06.429079,-81.9
3e001f,0,28,64,17,954384938,-22,-26,0,41,2020-07-02 17:39:08.361968,-75.6
d173cb,0,28,2,17,955517068,-8,-44,0,40,2020-07-02 17:39:08.480343,-63.0
4b7560,0,28,1,17,970039869,-13,-43,0,41,2020-07-02 17:39:09.925351,-67.5
d173cb,0,28,32,17,985514889,-4,-44,0,40,2020-07-02 17:39:11.476985,-59.4
d173cb,0,28,6,17,991040916,6,-35,0,40,2020-07-02 17:39:12.028490,-50.4
ff48e6,0,28,23,17,1023747033,-17,-45,0,40,2020-07-02 17:39:15.297385,-71.1
d173cb,0,28,11,17,1043401314,-5,-28,0,40,2020-07-02 17:39:17.263645,-60.3
d173cb,0,28,16,17,1095621498,3,-41,0,40,2020-07-02 17:39:22.483055,-53.1
2a7f3f,0,28,52,17,1100118940,-1,-46,0,40,2020-07-02 17:39:22.939928,-56.7
d173cb,0,28,46,17,1125658174,0,-37,0,41,2020-07-02 17:39:25.489069,-55.8
d173cb,0,28,46,17,1125726185,7,-37,0,40,2020-07-02 17:39:25.502069,-49.5
d173cb,0,28,20,17,1131251537,8,-46,0,41,2020-07-02 17:39:26.050321,-48.6
d173cb,0,28,23,17,1150202179,1,-46,0,40,2020-07-02 17:39:27.944083,-54.9
d173cb,0,28,50,17,1161365023,3,-43,0,40,2020-07-02 17:39:29.050839,-53.1
4b7560,0,28,77,17,1172528158,-21,-44,0,41,2020-07-02 17:39:30.174476,-74.7
d173cb,0,60,71,17,1198012089,3,-45,0,40,2020-07-02 17:39:32.726236,-53.1
d173cb,0,60,45,17,1203613797,3,-44,0,41,2020-07-02 17:39:33.284989,-53.1
8de5f3,0,60,0,17,1206013514,-40,-44,0,41,2020-07-02 17:39:33.524871,-91.8
2a7f3f,0,28,65,17,1223685034,6,-25,0,41,2020-07-02 17:39:35.286579,-50.4
d173cb,0,28,7,17,1229132969,-20,-45,0,41,2020-07-02 17:39:35.838254,-73.8
d173cb,0,28,38,17,1275837948,7,-45,0,40,2020-07-02 17:39:40.509034,-49.5
2a7f3f,0,28,68,17,1337270906,-2,-30,0,40,2020-07-02 17:39:46.654221,-57.6
d173cb,0,28,28,17,1360447830,-1,-41,0,41,2020-07-02 17:39:48.969832,-56.7
d173cb,0,28,50,17,1382636519,6,-44,0,41,2020-07-02 17:39:51.179595,-50.4
d173cb,0,28,70,17,1402710349,-9,-44,0,40,2020-07-02 17:39:53.195732,-63.9
d173cb,0,28,44,17,1408235873,7,-46,0,40,2020-07-02 17:39:53.747486,-49.5
2a7f3f,0,28,76,17,1408481122,8,-45,0,41,2020-07-02 17:39:53.778738,-48.6
d173cb,0,28,3,17,1446123465,-3,-43,0,40,2020-07-02 17:39:57.522758,-58.5
cef66e,0,28,3,17,1541100578,-37,-46,0,41,2020-07-02 17:40:07.027565,-89.1
d173cb,0,28,77,17,1551834016,1,-48,0,41,2020-07-02 17:40:08.107947,-54.9
5120d1,0,60,0,17,1553612218,-8,-44,0,41,2020-07-02 17:40:08.294718,-63.0
d173cb,0,28,70,17,1560709667,6,-42,0,40,2020-07-02 17:40:08.995452,-50.4
85af63,0,28,49,17,1587120502,-32,-44,0,41,2020-07-02 17:40:11.639592,-84.6
d173cb,0,28,22,17,1607395403,20,-50,0,40,2020-07-02 17:40:13.664730,-37.8
2a7f3f,0,28,66,17,1619853227,3,-37,0,41,2020-07-02 17:40:14.908486,-53.1
2a7f3f,0,28,74,17,1627734226,8,-44,0,41,2020-07-02 17:40:15.696492,-48.6
2a7f3f,0,28,71,17,1640502394,8,-46,0,41,2020-07-02 17:40:16.979499,-48.6
bb0d8c,0,28,51,17,1715572210,-5,-43,0,40,2020-07-02 17:40:24.483045,-60.3
bb0d8c,0,28,37,17,1732867466,-15,-44,0,40,2020-07-02 17:40:26.209929,-69.3
d173cb,0,28,71,17,1735407059,8,-49,0,40,2020-07-02 17:40:26.465930,-48.6
d173cb,0,60,72,17,1752006887,-2,-45,0,40,2020-07-02 17:40:28.122315,-57.6
bb0d8c,0,28,33,17,1760545568,-13,-45,0,41,2020-07-02 17:40:28.973821,-67.5
d173cb,0,60,50,17,1793202313,9,-46,0,40,2020-07-02 17:40:32.233919,-47.7
2a7f3f,0,60,17,17,1902407409,1,-44,0,41,2020-07-02 17:40:43.169905,-54.9
2a7f3f,0,28,56,17,1989030370,5,-44,0,40,2020-07-02 17:40:51.830210,-51.3
d173cb,0,28,47,17,1995715152,-11,-46,0,41,2020-07-02 17:40:52.492211,-65.7
d173cb,0,28,50,17,2014554330,13,-50,0,40,2020-07-02 17:40:54.378348,-44.1
d173cb,0,28,67,17,2015678040,-8,-36,0,41,2020-07-02 17:40:54.501473,-63.0
2a7f3f,0,28,8,17,2035792385,2,-45,0,41,2020-07-02 17:40:56.499316,-54.0
d173cb,0,28,45,17,2056915419,-5,-45,0,40,2020-07-02 17:40:58.618624,-60.3
d173cb,0,28,50,17,2077977476,3,-45,0,41,2020-07-02 17:41:00.716884,-53.1
d173cb,0,28,32,17,2091353063,3,-44,0,40,2020-07-02 17:41:02.059392,-53.1
2a7f3f,0,28,74,17,2196662499,7,-43,0,41,2020-07-02 17:41:12.587331,-49.5
d173cb,0,28,19,17,2283788627,3,-46,0,40,2020-07-02 17:41:21.305884,-53.1
4a76c3,0,28,7,17,2303497346,-10,-43,0,40,2020-07-02 17:41:23.274643,-64.8
d173cb,0,60,47,17,2311611798,-9,-31,0,41,2020-07-02 17:41:24.079274,-63.9
2a7f3f,0,28,49,17,2345524673,-1,-46,0,40,2020-07-02 17:41:27.481043,-56.7
d173cb,0,28,37,17,2364988742,12,-44,0,40,2020-07-02 17:41:29.427057,-45.0
2a7f3f,0,28,61,17,2388972749,3,-38,0,40,2020-07-02 17:41:31.823215,-53.1
d173cb,0,28,41,17,2400593059,1,-44,0,41,2020-07-02 17:41:32.987834,-54.9
df7048,0,28,36,17,2411383674,-20,-23,0,41,2020-07-02 17:41:34.066207,-73.8
b7f0f4,0,28,48,17,2423393672,-27,-45,0,40,2020-07-02 17:41:35.258715,-80.1
2a7f3f,0,28,22,17,2429111843,-3,-40,0,40,2020-07-02 17:41:35.838718,-58.5
d173cb,0,28,26,17,2432911848,-8,-41,0,41,2020-07-02 17:41:36.217974,-63.0
2a7f3f,0,28,77,17,2468096787,6,-37,0,41,2020-07-02 17:41:39.735873,-50.4
ce0e77,0,28,20,17,2521955134,-30,-44,0,40,2020-07-02 17:41:45.122410,-82.8
b7f0f4,0,28,71,17,2525454048,-26,-46,0,41,2020-07-02 17:41:45.470047,-79.2
d173cb,0,28,74,17,2544109888,13,-48,0,41,2020-07-02 17:41:47.331666,-44.1
d173cb,0,28,48,17,2549670684,2,-45,0,40,2020-07-02 17:41:47.888968,-54.0
2a7f3f,0,28,48,17,2549746688,2,-46,0,41,2020-07-02 17:41:47.904042,-54.0
cf1dde,0,28,0,17,2565082156,-14,-46,0,41,2020-07-02 17:41:49.430799,-68.4
bc003d,0,28,17,17,2566389720,-39,-44,0,40,2020-07-02 17:41:49.572675,-90.9
d173cb,0,28,33,17,2645314168,-2,-45,0,41,2020-07-02 17:41:57.452222,-57.6
b7f0f4,0,60,21,17,2664815334,-24,-43,0,40,2020-07-02 17:41:59.409234,-77.4
d173cb,0,28,46,17,2674315942,-14,-34,0,41,2020-07-02 17:42:00.353864,-68.4
b7f0f4,0,28,20,17,2679665460,-23,-44,0,41,2020-07-02 17:42:00.894367,-76.5
d173cb,0,28,73,17,2685419277,-12,-46,0,40,2020-07-02 17:42:01.469876,-66.6
d173cb,0,28,74,17,2702151019,-8,-45,0,40,2020-07-02 17:42:03.136756,-63.0
e600c8,0,28,17,17,2724185361,-39,-45,0,41,2020-07-02 17:42:05.346268,-90.9
d173cb,0,28,51,17,2726581169,-7,-42,0,41,2020-07-02 17:42:05.584270,-62.1
d173cb,0,28,72,17,2763251951,0,-44,0,41,2020-07-02 17:42:09.243668,-55.8
b7f0f4,0,28,3,17,2773291579,-28,-45,0,41,2020-07-02 17:42:10.245174,-81.0
2a7f3f,0,28,77,17,2815792503,7,-46,0,40,2020-07-02 17:42:14.503577,-49.5
2a7f3f,0,60,21,17,2822811028,-10,-36,0,40,2020-07-02 17:42:15.209598,-64.8
